Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
12/31/20 0:00,25 - 39 Years,67.3501718,0.015,0
12/31/20 0:00,40 - 49 Years,65.15761593,0.016,0
12/31/20 0:00,50 - 64 Years,57.96587964,0.014,0
12/31/20 0:00,65 - 74 Years,42.27897547,0.007,0
12/31/20 0:00,75+ Years,54.38676381,0.004,0
1/1/21 0:00,<12 Years,21.77538051,0,0
1/1/21 0:00,12 - 15 Years,37.38873181,0,0
1/1/21 0:00,16 - 17 Years,51.76924032,0,0
1/1/21 0:00,18 - 24 Years,70.98134875,0.005,0
1/1/21 0:00,25 - 39 Years,69.31937508,0.017,0
1/1/21 0:00,40 - 49 Years,67.06701349,0.019,0
1/1/21 0:00,50 - 64 Years,59.58479605,0.017,0
1/1/21 0:00,65 - 74 Years,43.47250125,0.008,0
1/1/21 0:00,75+ Years,55.87516986,0.006,0
1/2/21 0:00,<12 Years,22.40960334,0,0
1/2/21 0:00,12 - 15 Years,38.44882951,0,0
1/2/21 0:00,16 - 17 Years,53.13875137,0,0
1/2/21 0:00,18 - 24 Years,72.51490516,0.006,0
1/2/21 0:00,25 - 39 Years,70.36804074,0.019,0
1/2/21 0:00,40 - 49 Years,67.86280249,0.021,0
1/2/21 0:00,50 - 64 Years,60.13941851,0.019,0
1/2/21 0:00,65 - 74 Years,43.79781549,0.009,0
1/2/21 0:00,75+ Years,56.27338683,0.007,0
1/3/21 0:00,<12 Years,22.94446856,0,0
1/3/21 0:00,12 - 15 Years,39.31074617,0,0
1/3/21 0:00,16 - 17 Years,54.75460214,0,0
1/3/21 0:00,18 - 24 Years,73.999297,0.006,0
1/3/21 0:00,25 - 39 Years,71.29174462,0.02,0
1/3/21 0:00,40 - 49 Years,68.45663257,0.022,0
1/3/21 0:00,50 - 64 Years,60.53353419,0.02,0
1/3/21 0:00,65 - 74 Years,43.98995024,0.01,0
1/3/21 0:00,75+ Years,56.29932702,0.008,0
1/4/21 0:00,<12 Years,23.63580714,0,0
1/4/21 0:00,12 - 15 Years,40.50666622,0,0
1/4/21 0:00,16 - 17 Years,56.43935913,0,0
1/4/21 0:00,18 - 24 Years,75.59572734,0.006,0
1/4/21 0:00,25 - 39 Years,71.64531044,0.02,0
1/4/21 0:00,40 - 49 Years,68.74894153,0.022,0
1/4/21 0:00,50 - 64 Years,60.49017238,0.02,0
